id,title,budget,genres,cast,revenue
1716,Mock Movie 1716,6304360.215038568,"[{""id"": 66, ""name"": ""Adventure""}, {""id"": 89, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Fantasy""}, {""id"": 30, ""name"": ""Thriller""}]","[{""name"": ""Actor 120"", ""character"": ""Character 94""}, {""name"": ""Actor 2"", ""character"": ""Character 53""}, {""name"": ""Actor 31"", ""character"": ""Character 1""}, {""name"": ""Actor 30"", ""character"": ""Character 76""}, {""name"": ""Actor 86"", ""character"": ""Character 55""}, {""name"": ""Actor 79"", ""character"": ""Character 66""}, {""name"": ""Actor 25"", ""character"": ""Character 44""}, {""name"": ""Actor 128"", ""character"": ""Character 53""}, {""name"": ""Actor 53"", ""character"": ""Character 66""}, {""name"": ""Actor 47"", ""character"": ""Character 71""}]",22876153.884441376
1717,Mock Movie 1717,32768605.210638367,"[{""id"": 87, ""name"": ""Adventure""}, {""id"": 70, ""name"": ""Action""}, {""id"": 35, ""name"": ""Horror""}, {""id"": 54, ""name"": ""Thriller""}]","[{""name"": ""Actor 123"", ""character"": ""Character 22""}, {""name"": ""Actor 76"", ""character"": ""Character 49""}, {""name"": ""Actor 55"", ""character"": ""Character 26""}, {""name"": ""Actor 50"", ""character"": ""Character 20""}, {""name"": ""Actor 106"", ""character"": ""Character 63""}, {""name"": ""Actor 71"", ""character"": ""Character 51""}, {""name"": ""Actor 70"", ""character"": ""Character 64""}, {""name"": ""Actor 128"", ""character"": ""Character 85""}, {""name"": ""Actor 14"", ""character"": ""Character 55""}]",175843944.47018948
1718,Mock Movie 1718,19471405.565262258,"[{""id"": 52, ""name"": ""Animation""}, {""id"": 76, ""name"": ""Romance""}, {""id"": 66, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 99"", ""character"": ""Character 57""}, {""name"": ""Actor 67"", ""character"": ""Character 33""}, {""name"": ""Actor 68"", ""character"": ""Character 41""}, {""name"": ""Actor 114"", ""character"": ""Character 83""}, {""name"": ""Actor 21"", ""character"": ""Character 5""}, {""name"": ""Actor 90"", ""character"": ""Character 92""}, {""name"": ""Actor 91"", ""character"": ""Character 82""}, {""name"": ""Actor 62"", ""character"": ""Character 17""}, {""name"": ""Actor 71"", ""character"": ""Character 33""}]",143491192.6778404
1719,Mock Movie 1719,47847574.150177754,"[{""id"": 44, ""name"": ""Thriller""}, {""id"": 96, ""name"": ""Comedy""}, {""id"": 77, ""name"": ""Action""}, {""id"": 88, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 81"", ""character"": ""Character 71""}, {""name"": ""Actor 59"", ""character"": ""Character 5""}, {""name"": ""Actor 67"", ""character"": ""Character 99""}, {""name"": ""Actor 86"", ""character"": ""Character 62""}, {""name"": ""Actor 7"", ""character"": ""Character 68""}, {""name"": ""Actor 61"", ""character"": ""Character 1""}, {""name"": ""Actor 113"", ""character"": ""Character 48""}, {""name"": ""Actor 90"", ""character"": ""Character 30""}, {""name"": ""Actor 72"", ""character"": ""Character 69""}]",205386709.2728088
1720,Mock Movie 1720,80567592.27345642,"[{""id"": 87, ""name"": ""Romance""}, {""id"": 25, ""name"": ""Drama""}, {""id"": 41, ""name"": ""Comedy""}]","[{""name"": ""Actor 98"", ""character"": ""Character 27""}, {""name"": ""Actor 78"", ""character"": ""Character 8""}, {""name"": ""Actor 135"", ""character"": ""Character 36""}, {""name"": ""Actor 11"", ""character"": ""Character 12""}, {""name"": ""Actor 71"", ""character"": ""Character 46""}, {""name"": ""Actor 8"", ""character"": ""Character 1""}, {""name"": ""Actor 122"", ""character"": ""Character 93""}, {""name"": ""Actor 57"", ""character"": ""Character 50""}, {""name"": ""Actor 118"", ""character"": ""Character 28""}]",362211738.29186875
1721,Mock Movie 1721,28231084.14616248,"[{""id"": 15, ""name"": ""Action""}, {""id"": 28, ""name"": ""Horror""}, {""id"": 62, ""name"": ""Adventure""}]","[{""name"": ""Actor 133"", ""character"": ""Character 38""}, {""name"": ""Actor 59"", ""character"": ""Character 51""}, {""name"": ""Actor 137"", ""character"": ""Character 60""}, {""name"": ""Actor 116"", ""character"": ""Character 36""}, {""name"": ""Actor 149"", ""character"": ""Character 83""}, {""name"": ""Actor 111"", ""character"": ""Character 55""}, {""name"": ""Actor 53"", ""character"": ""Character 35""}, {""name"": ""Actor 52"", ""character"": ""Character 89""}]",113628924.4931888
1722,Mock Movie 1722,1000000.0,"[{""id"": 27, ""name"": ""Romance""}, {""id"": 72, ""name"": ""Action""}, {""id"": 35, ""name"": ""Drama""}, {""id"": 83, ""name"": ""Adventure""}]","[{""name"": ""Actor 68"", ""character"": ""Character 23""}, {""name"": ""Actor 29"", ""character"": ""Character 81""}, {""name"": ""Actor 86"", ""character"": ""Character 63""}, {""name"": ""Actor 38"", ""character"": ""Character 56""}, {""name"": ""Actor 14"", ""character"": ""Character 6""}, {""name"": ""Actor 148"", ""character"": ""Character 62""}, {""name"": ""Actor 73"", ""character"": ""Character 69""}, {""name"": ""Actor 18"", ""character"": ""Character 15""}, {""name"": ""Actor 23"", ""character"": ""Character 88""}, {""name"": ""Actor 6"", ""character"": ""Character 77""}]",2402322.4092098917
1723,Mock Movie 1723,15169564.91503587,"[{""id"": 82, ""name"": ""Animation""}, {""id"": 91, ""name"": ""Thriller""}, {""id"": 70, ""name"": ""Fantasy""}]","[{""name"": ""Actor 133"", ""character"": ""Character 34""}, {""name"": ""Actor 51"", ""character"": ""Character 33""}, {""name"": ""Actor 61"", ""character"": ""Character 28""}, {""name"": ""Actor 6"", ""character"": ""Character 42""}, {""name"": ""Actor 110"", ""character"": ""Character 58""}, {""name"": ""Actor 23"", ""character"": ""Character 84""}]",40178279.491358146
1724,Mock Movie 1724,100722780.15428829,"[{""id"": 54, ""name"": ""Fantasy""}, {""id"": 95, ""name"": ""Drama""}, {""id"": 92, ""name"": ""Horror""}, {""id"": 97, ""name"": ""Action""}]","[{""name"": ""Actor 105"", ""character"": ""Character 93""}, {""name"": ""Actor 9"", ""character"": ""Character 52""}, {""name"": ""Actor 48"", ""character"": ""Character 68""}, {""name"": ""Actor 120"", ""character"": ""Character 61""}, {""name"": ""Actor 8"", ""character"": ""Character 43""}]",443281693.99176383
1725,Mock Movie 1725,10012976.716062255,"[{""id"": 86, ""name"": ""Adventure""}, {""id"": 33, ""name"": ""Fantasy""}, {""id"": 40, ""name"": ""Animation""}, {""id"": 61, ""name"": ""Thriller""}]","[{""name"": ""Actor 56"", ""character"": ""Character 25""}, {""name"": ""Actor 146"", ""character"": ""Character 63""}, {""name"": ""Actor 29"", ""character"": ""Character 60""}, {""name"": ""Actor 33"", ""character"": ""Character 33""}]",14683138.504645225
1726,Mock Movie 1726,1000000.0,"[{""id"": 73, ""name"": ""Adventure""}, {""id"": 62, ""name"": ""Drama""}, {""id"": 74, ""name"": ""Fantasy""}]","[{""name"": ""Actor 3"", ""character"": ""Character 4""}, {""name"": ""Actor 86"", ""character"": ""Character 55""}, {""name"": ""Actor 130"", ""character"": ""Character 35""}, {""name"": ""Actor 126"", ""character"": ""Character 6""}, {""name"": ""Actor 149"", ""character"": ""Character 64""}, {""name"": ""Actor 17"", ""character"": ""Character 5""}, {""name"": ""Actor 12"", ""character"": ""Character 59""}, {""name"": ""Actor 104"", ""character"": ""Character 68""}, {""name"": ""Actor 94"", ""character"": ""Character 27""}, {""name"": ""Actor 31"", ""character"": ""Character 98""}]",2095888.2802038614
1727,Mock Movie 1727,26151175.088530764,"[{""id"": 11, ""name"": ""Fantasy""}, {""id"": 39, ""name"": ""Science Fiction""}, {""id"": 42, ""name"": ""Drama""}, {""id"": 76, ""name"": ""Romance""}]","[{""name"": ""Actor 119"", ""character"": ""Character 80""}, {""name"": ""Actor 55"", ""character"": ""Character 17""}, {""name"": ""Actor 111"", ""character"": ""Character 62""}, {""name"": ""Actor 85"", ""character"": ""Character 24""}, {""name"": ""Actor 73"", ""character"": ""Character 66""}, {""name"": ""Actor 2"", ""character"": ""Character 8""}, {""name"": ""Actor 75"", ""character"": ""Character 79""}, {""name"": ""Actor 68"", ""character"": ""Character 2""}]",126669706.45230943
1728,Mock Movie 1728,36731459.93850181,"[{""id"": 41, ""name"": ""Romance""}, {""id"": 20, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 127"", ""character"": ""Character 85""}, {""name"": ""Actor 133"", ""character"": ""Character 74""}, {""name"": ""Actor 84"", ""character"": ""Character 41""}, {""name"": ""Actor 129"", ""character"": ""Character 96""}, {""name"": ""Actor 69"", ""character"": ""Character 76""}, {""name"": ""Actor 67"", ""character"": ""Character 28""}, {""name"": ""Actor 11"", ""character"": ""Character 4""}, {""name"": ""Actor 142"", ""character"": ""Character 26""}, {""name"": ""Actor 144"", ""character"": ""Character 24""}]",8592127.209998325
1729,Mock Movie 1729,21473376.06430702,"[{""id"": 29, ""name"": ""Romance""}, {""id"": 64, ""name"": ""Action""}, {""id"": 89, ""name"": ""Horror""}]","[{""name"": ""Actor 32"", ""character"": ""Character 27""}, {""name"": ""Actor 93"", ""character"": ""Character 84""}, {""name"": ""Actor 41"", ""character"": ""Character 5""}]",108257055.2520158
1730,Mock Movie 1730,1000000.0,"[{""id"": 86, ""name"": ""Romance""}, {""id"": 31, ""name"": ""Drama""}, {""id"": 41, ""name"": ""Fantasy""}, {""id"": 55, ""name"": ""Action""}]","[{""name"": ""Actor 91"", ""character"": ""Character 24""}, {""name"": ""Actor 68"", ""character"": ""Character 88""}, {""name"": ""Actor 1"", ""character"": ""Character 60""}, {""name"": ""Actor 63"", ""character"": ""Character 27""}, {""name"": ""Actor 8"", ""character"": ""Character 21""}, {""name"": ""Actor 113"", ""character"": ""Character 4""}, {""name"": ""Actor 31"", ""character"": ""Character 16""}, {""name"": ""Actor 71"", ""character"": ""Character 19""}, {""name"": ""Actor 16"", ""character"": ""Character 81""}]",3909223.6912322305
1731,Mock Movie 1731,51255762.39687335,"[{""id"": 26, ""name"": ""Action""}, {""id"": 35, ""name"": ""Animation""}, {""id"": 20, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 10"", ""character"": ""Character 39""}, {""name"": ""Actor 99"", ""character"": ""Character 68""}, {""name"": ""Actor 133"", ""character"": ""Character 16""}, {""name"": ""Actor 33"", ""character"": ""Character 89""}, {""name"": ""Actor 15"", ""character"": ""Character 5""}]",260361239.5008963
1732,Mock Movie 1732,47884244.103664234,"[{""id"": 48, ""name"": ""Horror""}]","[{""name"": ""Actor 115"", ""character"": ""Character 76""}, {""name"": ""Actor 56"", ""character"": ""Character 68""}, {""name"": ""Actor 133"", ""character"": ""Character 96""}, {""name"": ""Actor 92"", ""character"": ""Character 20""}, {""name"": ""Actor 114"", ""character"": ""Character 35""}, {""name"": ""Actor 125"", ""character"": ""Character 92""}, {""name"": ""Actor 53"", ""character"": ""Character 43""}]",172063339.56662527
1733,Mock Movie 1733,64245296.42909008,"[{""id"": 20, ""name"": ""Horror""}]","[{""name"": ""Actor 125"", ""character"": ""Character 56""}, {""name"": ""Actor 38"", ""character"": ""Character 36""}, {""name"": ""Actor 49"", ""character"": ""Character 17""}, {""name"": ""Actor 132"", ""character"": ""Character 76""}, {""name"": ""Actor 36"", ""character"": ""Character 46""}]",175531024.99348012
1734,Mock Movie 1734,47081507.874798074,"[{""id"": 92, ""name"": ""Comedy""}, {""id"": 69, ""name"": ""Horror""}, {""id"": 97, ""name"": ""Fantasy""}]","[{""name"": ""Actor 136"", ""character"": ""Character 74""}, {""name"": ""Actor 135"", ""character"": ""Character 55""}, {""name"": ""Actor 21"", ""character"": ""Character 94""}, {""name"": ""Actor 87"", ""character"": ""Character 94""}, {""name"": ""Actor 11"", ""character"": ""Character 80""}, {""name"": ""Actor 63"", ""character"": ""Character 43""}, {""name"": ""Actor 14"", ""character"": ""Character 39""}, {""name"": ""Actor 132"", ""character"": ""Character 34""}, {""name"": ""Actor 32"", ""character"": ""Character 95""}]",187114373.3885646
1735,Mock Movie 1735,97114991.46811882,"[{""id"": 84, ""name"": ""Action""}, {""id"": 24, ""name"": ""Science Fiction""}, {""id"": 51, ""name"": ""Fantasy""}]","[{""name"": ""Actor 131"", ""character"": ""Character 84""}, {""name"": ""Actor 147"", ""character"": ""Character 33""}, {""name"": ""Actor 35"", ""character"": ""Character 37""}]",362058287.6546001
1736,Mock Movie 1736,67130442.29121742,"[{""id"": 66, ""name"": ""Horror""}, {""id"": 62, ""name"": ""Action""}]","[{""name"": ""Actor 89"", ""character"": ""Character 65""}, {""name"": ""Actor 91"", ""character"": ""Character 97""}, {""name"": ""Actor 54"", ""character"": ""Character 92""}, {""name"": ""Actor 95"", ""character"": ""Character 18""}, {""name"": ""Actor 86"", ""character"": ""Character 85""}, {""name"": ""Actor 131"", ""character"": ""Character 20""}, {""name"": ""Actor 20"", ""character"": ""Character 58""}, {""name"": ""Actor 16"", ""character"": ""Character 57""}]",158190052.68241692
1737,Mock Movie 1737,59356403.00483254,"[{""id"": 83, ""name"": ""Thriller""}, {""id"": 33, ""name"": ""Animation""}, {""id"": 57, ""name"": ""Science Fiction""}, {""id"": 46, ""name"": ""Comedy""}]","[{""name"": ""Actor 33"", ""character"": ""Character 19""}, {""name"": ""Actor 56"", ""character"": ""Character 37""}, {""name"": ""Actor 132"", ""character"": ""Character 95""}, {""name"": ""Actor 115"", ""character"": ""Character 76""}]",282841149.9225649
1738,Mock Movie 1738,82018608.04658553,"[{""id"": 17, ""name"": ""Animation""}, {""id"": 100, ""name"": ""Action""}, {""id"": 46, ""name"": ""Fantasy""}, {""id"": 52, ""name"": ""Drama""}]","[{""name"": ""Actor 73"", ""character"": ""Character 56""}, {""name"": ""Actor 141"", ""character"": ""Character 55""}, {""name"": ""Actor 80"", ""character"": ""Character 17""}, {""name"": ""Actor 146"", ""character"": ""Character 26""}, {""name"": ""Actor 107"", ""character"": ""Character 87""}, {""name"": ""Actor 119"", ""character"": ""Character 73""}, {""name"": ""Actor 68"", ""character"": ""Character 44""}, {""name"": ""Actor 28"", ""character"": ""Character 54""}]",273855742.96758276
1739,Mock Movie 1739,44912595.444681644,"[{""id"": 85, ""name"": ""Horror""}, {""id"": 38, ""name"": ""Animation""}]","[{""name"": ""Actor 8"", ""character"": ""Character 39""}, {""name"": ""Actor 44"", ""character"": ""Character 16""}, {""name"": ""Actor 116"", ""character"": ""Character 20""}, {""name"": ""Actor 111"", ""character"": ""Character 100""}, {""name"": ""Actor 115"", ""character"": ""Character 20""}, {""name"": ""Actor 68"", ""character"": ""Character 63""}, {""name"": ""Actor 6"", ""character"": ""Character 19""}, {""name"": ""Actor 97"", ""character"": ""Character 87""}]",127567663.1357776
1740,Mock Movie 1740,33495398.673253845,"[{""id"": 57, ""name"": ""Science Fiction""}]","[{""name"": ""Actor 52"", ""character"": ""Character 82""}, {""name"": ""Actor 71"", ""character"": ""Character 7""}, {""name"": ""Actor 27"", ""character"": ""Character 8""}, {""name"": ""Actor 128"", ""character"": ""Character 44""}]",161046105.79847544
1741,Mock Movie 1741,50849964.41079443,"[{""id"": 55, ""name"": ""Science Fiction""}, {""id"": 89, ""name"": ""Horror""}]","[{""name"": ""Actor 94"", ""character"": ""Character 48""}, {""name"": ""Actor 112"", ""character"": ""Character 85""}, {""name"": ""Actor 48"", ""character"": ""Character 62""}, {""name"": ""Actor 32"", ""character"": ""Character 90""}, {""name"": ""Actor 109"", ""character"": ""Character 98""}, {""name"": ""Actor 143"", ""character"": ""Character 54""}, {""name"": ""Actor 55"", ""character"": ""Character 54""}, {""name"": ""Actor 53"", ""character"": ""Character 66""}]",174887172.82481414
1742,Mock Movie 1742,1000000.0,"[{""id"": 13, ""name"": ""Action""}, {""id"": 74, ""name"": ""Science Fiction""}, {""id"": 63, ""name"": ""Adventure""}]","[{""name"": ""Actor 76"", ""character"": ""Character 61""}, {""name"": ""Actor 52"", ""character"": ""Character 12""}, {""name"": ""Actor 21"", ""character"": ""Character 48""}]",4277560.362352259
1743,Mock Movie 1743,45025577.777680606,"[{""id"": 84, ""name"": ""Comedy""}, {""id"": 39, ""name"": ""Adventure""}, {""id"": 38, ""name"": ""Thriller""}]","[{""name"": ""Actor 143"", ""character"": ""Character 67""}, {""name"": ""Actor 99"", ""character"": ""Character 65""}, {""name"": ""Actor 12"", ""character"": ""Character 70""}, {""name"": ""Actor 63"", ""character"": ""Character 45""}, {""name"": ""Actor 18"", ""character"": ""Character 83""}, {""name"": ""Actor 108"", ""character"": ""Character 87""}, {""name"": ""Actor 10"", ""character"": ""Character 4""}, {""name"": ""Actor 135"", ""character"": ""Character 12""}, {""name"": ""Actor 148"", ""character"": ""Character 5""}]",123181090.31252788
1744,Mock Movie 1744,36693944.9945299,"[{""id"": 21, ""name"": ""Animation""}, {""id"": 23, ""name"": ""Adventure""}]","[{""name"": ""Actor 53"", ""character"": ""Character 79""}, {""name"": ""Actor 45"", ""character"": ""Character 91""}, {""name"": ""Actor 12"", ""character"": ""Character 25""}, {""name"": ""Actor 42"", ""character"": ""Character 88""}, {""name"": ""Actor 104"", ""character"": ""Character 87""}, {""name"": ""Actor 73"", ""character"": ""Character 94""}, {""name"": ""Actor 13"", ""character"": ""Character 31""}, {""name"": ""Actor 9"", ""character"": ""Character 91""}]",156602757.7378742
